2	6	51.83	51.82	0.01	0.02%	Multi Color Baseball & Snapback Hat For Men
2	7	28.39	28.38	0.01	0.04%	Gym Training Sports Fitness Weightlifting Wrist Wrap Gloves (L,black/blue)
3	19	40.74	40.73	0.01	0.02%	Brown Cowboy Hat For Men
4	12	33.78	33.76	0.02	0.06%	Sand Beach Mesh Storage Bag For Kids Summer Beach Shell Toys Clothes Tote Bags
4	16	17.98	17.97	0.01	0.06%	Gear S3 Frontier/Classic Watch Band Soft Silicone Man Watch Replacement Bracelet Strap for Samsung Gear S3
5	5	43.96	43.95	0.01	0.02%	Silicone Baby Teether Pacifier Glove Natural Thumb Sound Teething Chewable Nursing Beads Child Give Up Sucking Fingers
7	2	22.2	22.0	0.2	0.9%	Cartoon Baby Toys 0-12 Months Soft Animal Baby Rattles Wrist Strap Baby Foot Socks
18	16	21.8	21.79	0.01	0.05%	Wayfarer Sunglasses For Women, Clear
2018-08-16 13:32:55	2	9	60.75	60.74	0.01	0.02%	Cat Dog Toilet Training Device
2018-08-16 13:33:01	3	7	42.0	41.99	0.01	0.02%	Educational Toy Math for children ,Multi Color
2018-08-16 13:53:27	2	8	21.96	21.95	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 13:53:57	8	18	57.87	57.86	0.01	0.02%	Kemei KM-2209 Professional Electronic Hair Straightener Hair Curler 2 in 1 Irons 90W Hairstyling Portable Flat Straightening Corrugated Curling Styling Tools EU Plug
2018-08-16 14:24:17	1	5	21.95	21.94	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 14:32:53	1	1	21.94	21.93	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 14:32:54	1	10	31.19	31.18	0.01	0.03%	Ice Ball Maker Mold 4.5cm Spheres Essential Silicone Round Ice Ball Sphere Maker Molds
2018-08-16 14:58:11	2	20	34.45	34.4	0.05	0.15%	Wooden FIshing Sets Educational Toys
2018-08-16 15:16:41	6	14	84.6	84.59	0.01	0.01%	Head bed baby nursing breastfeeding u shape pillow - Panda Pattern
2018-08-16 15:37:29	1	9	21.93	21.9	0.03	0.14%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 15:37:38	3	4	51.6	51.5	0.1	0.19%	Multi Color Baseball & Snapback Hat For Men
2018-08-16 15:44:22	12	8	31.5	31.2	0.3	0.95%	Brown Straw Cowboy Hat For Men
2018-08-16 16:34:35	1	1	31.2	31.1	0.1	0.32%	Brown Straw Cowboy Hat For Men
2018-08-16 16:43:08	7	8	36.92	36.89	0.03	0.08%	Grip Suction Mount Handle
2018-08-16 16:56:07	3	2	35.85	35.84	0.01	0.03%	White Cowboy Hat For Kids
2018-08-16 17:30:30	6	7	90.29	90.28	0.01	0.01%	Funny Skeleton Coin Bank Moneybox
2018-08-16 17:36:11	3	10	44.96	44.95	0.01	0.02%	Pokemon Mega Charizard Large Plush Toys
2018-08-16 22:16:38	1	19	37.84	37.83	0.01	0.03%	Premium Flexible Silicone Round Spheres Ice Tray- Molds 4 X 4.5cm Round Ice Ball Spheres
2018-08-16 22:49:57	1	19	31.17	31.16	0.01	0.03%	Ice Ball Maker Mold 4.5cm Spheres Essential Silicone Round Ice Ball Sphere Maker Molds
2018-08-17 10:26:10	4	8	27.0	26.99	0.01	0.04%	Men leather videng polo brand casual travel messenger bag small cross body business handbag Black
2018-08-17 10:26:24	7	9	43.94	43.9	0.04	0.09%	Silicone Baby Teether Pacifier Glove Natural Thumb Sound Teething Chewable Nursing Beads Child Give Up Sucking Fingers
2018-08-17 10:27:21	18	16	38.99	38.9	0.09	0.23%	8 pcs Jurassic Park World Dinosaur Puzzle toy building blocks toys for children
2018-08-17 10:27:26	19	13	97.38	97.37	0.01	0.01%	New style Beach Toys Deluxe Playset for Kids 12 pcs Large Dump Truck Sand Shovel Set
2018-08-17 10:30:42	12	19	85.0	84.9	0.1	0.12%	Funky Men Earring Magnet Clip with Superman Printed Single Piece
2018-08-25 17:11:52	2724463828367	42.84	42.79	0.04	0.0%	1	42.84	0.12
2018-08-25 17:12:14	2724463568621	37.44	37.43	0.0	0.0%	1	37.44	0.03
2018-08-25 17:12:55	2724339313355	29.9	29.89	0.0	0.0%	1	29.9	0.03
2018-08-25 17:13:18	2724338235368	14.87	14.86	0.0	0.0%	1	14.87	0.07
2018-08-25 17:13:38	2724462664133	67.77	67.76	0.0	0.0%	1	67.77	0.01
2018-08-25 17:14:14	2724465270171	97.78	97.77	0.0	0.0%	1	97.78	0.01
2018-08-25 17:14:36	2724287985116	42.56	42.55	0.0	0.0%	1	42.56	0.02
2018-08-25 17:15:09	2724341621523	40.99	40.98	0.0	0.0%	1	40.99	0.02
2018-08-25 22:27:24	2724555306117	52.9	52.89	0.0	0.0%	1	52.9	0.02
2018-08-25 22:27:57	2724323014268	54.95	54.94	0.0	0.0%	1	54.95	0.02
2018-08-25 22:28:19	2724526585299	52.33	52.32	0.0	0.0%	1	52.33	0.02
2018-08-25 22:28:40	2724538510753	105.87	105.84	0.02	0.0%	1	105.87	0.03
2018-08-25 22:29:14	2724549353608	52.55	52.54	0.0	0.0%	1	52.55	0.02
2018-08-25 22:29:31	2724557979371	62.1	62.09	0.0	0.0%	1	62.1	0.02
2018-08-25 22:29:50	2724450971144	67.79	67.78	0.0	0.0%	1	67.79	0.01
2018-08-25 22:30:06	2724465113195	13.92	13.9	0.01	0.0%	1	13.92	0.14
2018-08-25 22:30:24	2724448071658	48.95	48.94	0.0	0.0%	1	48.95	0.02
2018-08-25 22:30:47	2724451243905	94.22	94.2	0.01	0.0%	1	94.22	0.02
2018-08-25 22:30:59	2724341594537	23.99	23.98	0.0	0.0%	1	23.99	0.04
2018-08-25 22:31:20	2724462664133	67.74	67.73	0.0	0.0%	1	67.74	0.01
2018-08-25 22:31:53	2724463568621	37.41	37.4	0.0	0.0%	1	37.41	0.03
2018-08-25 22:32:16	2724324127936	32.53	32.52	0.0	0.0%	1	32.53	0.03
2018-08-25 22:32:49	2724468503078	111.26	111.25	0.0	0.0%	1	111.26	0.01
2018-08-25 22:33:01	2724343387687	30.37	30.36	0.0	0.0%	1	30.37	0.03
2018-08-25 22:33:22	2724448564747	26.35	26.34	0.0	0.0%	1	26.35	0.04
2018-08-25 22:33:36	2724445444110	201.97	201.95	0.01	0.0%	1	201.97	0.01
2018-08-25 22:33:57	2724462628456	82.99	82.96	0.02	0.0%	1	82.99	0.04
2018-08-25 22:34:32	2724549166970	99.98	99.97	0.0	0.0%	1	99.98	0.01
2018-08-25 22:34:52	2724296287881	127.98	127.97	0.0	0.0%	1	127.98	0.01
2018-08-25 22:35:10	2724543996641	33.95	33.94	0.0	0.0%	1	33.95	0.03
2018-08-25 22:35:26	2724339655936	33.87	33.86	0.0	0.0%	1	33.87	0.03
2018-08-25 22:36:00	2724339027696	41.37	41.36	0.0	0.0%	1	41.37	0.02
2018-08-25 22:36:21	2724538785137	21.64	21.63	0.0	0.0%	1	21.64	0.05
2018-08-25 22:36:59	2724312933846	42.46	42.45	0.0	0.0%	1	42.46	0.02
2018-08-25 22:37:25	2724468494192	29.78	29.77	0.0	0.0%	1	29.78	0.03
2018-08-25 22:37:45	2724471818053	84.54	84.53	0.0	0.0%	1	84.54	0.01
2018-08-25 22:38:19	2724457389683	39.46	39.45	0.0	0.0%	1	39.46	0.03
2018-08-25 22:38:42	2724537143068	67.59	67.58	0.0	0.0%	1	67.59	0.01
2018-08-25 22:39:10	2724318123968	27.5	27.49	0.0	0.0%	1	27.5	0.04
2018-08-25 22:39:41	2724475287145	12.0	11.99	0.0	0.0%	1	12.0	0.08
2018-08-25 22:40:05	2724292156136	17.45	17.44	0.0	0.0%	1	17.45	0.06
2018-08-25 22:40:39	2724340165608	58.99	58.98	0.0	0.0%	1	58.99	0.02
2018-08-25 22:41:05	2724526323037	24.55	24.53	0.01	0.0%	1	24.55	0.08
2018-08-25 22:41:27	2724530914443	32.99	32.98	0.0	0.0%	1	32.99	0.03
2018-08-25 22:42:00	2724462963403	96.4	96.39	0.0	0.0%	1	96.4	0.01
2018-08-25 22:42:33	2724559945480	65.0	64.99	0.0	0.0%	1	65.0	0.02
2018-08-25 22:43:26	2724339076670	166.92	166.91	0.0	0.0%	1	166.92	0.01
2018-08-25 22:43:50	2724530898200	24.91	24.9	0.0	0.0%	1	24.91	0.04
2018-08-25 22:44:12	2724468491788	19.87	19.86	0.0	0.0%	1	19.87	0.05
2018-08-25 22:44:33	2724542567132	54.0	53.99	0.0	0.0%	1	54.0	0.02
2018-08-25 22:44:48	2724296107370	124.2	124.19	0.0	0.0%	1	124.2	0.01
2018-08-25 22:45:06	2724530523942	40.33	40.32	0.0	0.0%	1	40.33	0.02
2018-08-25 22:45:19	2724507239593	37.7	37.69	0.0	0.0%	1	37.7	0.03
2018-08-25 22:45:32	2724444790829	71.92	71.91	0.0	0.0%	1	71.92	0.01
2018-08-25 22:45:35	2724327844892	42.6	42.58	0.01	0.0%	1	42.6	0.05
2018-08-25 22:45:52	2724465270171	97.76	97.75	0.0	0.0%	1	97.76	0.01
2018-08-25 22:46:08	2724339631992	30.81	30.8	0.0	0.0%	1	30.81	0.03
2018-08-25 22:46:12	2724320844431	29.9	29.88	0.01	0.0%	1	29.9	0.07
2018-08-25 22:46:30	2724342289975	38.49	38.48	0.0	0.0%	1	38.49	0.03
2018-08-25 22:46:49	2724465343448	149.1	149.09	0.0	0.0%	1	149.1	0.01
2018-08-25 22:47:07	2724489162636	16.97	16.96	0.0	0.0%	1	16.97	0.06
2018-08-25 22:47:34	2724460341487	24.0	23.99	0.0	0.0%	1	24.0	0.04
2018-08-25 22:48:17	2724328257158	32.91	32.9	0.0	0.0%	1	32.91	0.03
2018-08-25 22:48:44	2724488313848	10.32	10.31	0.0	0.0%	1	10.32	0.1
2018-08-25 22:49:06	2724342485100	27.8	27.79	0.0	0.0%	1	27.8	0.04
2018-08-25 22:49:26	2724462829495	91.98	91.97	0.0	0.0%	1	91.98	0.01
2018-08-25 22:49:53	2724448719987	35.53	35.52	0.0	0.0%	1	35.53	0.03
2018-08-25 22:50:17	2724322103994	125.48	125.47	0.0	0.0%	1	125.48	0.01
2018-08-25 22:50:38	2724342567936	39.8	39.79	0.0	0.0%	1	39.8	0.03
2018-08-25 22:51:04	2724320844257	53.5	53.49	0.0	0.0%	1	53.5	0.02
2018-08-25 22:51:17	2724444113864	29.76	29.75	0.0	0.0%	1	29.76	0.03
2018-08-25 22:51:37	2724290853563	134.82	134.81	0.0	0.0%	1	134.82	0.01
2018-08-25 22:52:05	2724463828367	41.78	41.77	0.0	0.0%	1	41.78	0.02
2018-08-25 22:52:25	2724446483071	61.97	61.96	0.0	0.0%	1	61.97	0.02
2018-08-25 22:52:42	2724327674383	58.97	58.96	0.0	0.0%	1	58.97	0.02
2018-08-25 22:53:08	2724461450331	68.45	68.44	0.0	0.0%	1	68.45	0.01
2018-08-25 22:53:29	2724267040095	15.8	15.79	0.0	0.0%	1	15.8	0.06
2018-08-25 22:53:51	2724467667979	40.36	40.35	0.0	0.0%	1	40.36	0.02
2018-08-25 22:54:02	2724465845386	30.5	30.49	0.0	0.0%	1	30.5	0.03
2018-08-25 22:54:17	2724444037344	33.11	33.1	0.0	0.0%	1	33.11	0.03
2018-08-25 22:54:34	2724470472034	40.33	40.32	0.0	0.0%	1	40.33	0.02
2018-08-25 22:54:50	2724450021634	259.0	258.99	0.0	0.0%	1	259.0	0.0
2018-08-25 22:55:17	2724467250799	42.87	42.86	0.0	0.0%	1	42.87	0.02
2018-08-25 22:55:40	2724340832487	62.0	61.99	0.0	0.0%	1	62.0	0.02
2018-08-25 22:55:56	2724330927506	14.37	14.36	0.0	0.0%	1	14.37	0.07
2018-08-25 22:56:25	2724464707777	48.89	48.88	0.0	0.0%	1	48.89	0.02
2018-08-25 22:58:15	2724464708446	40.77	40.76	0.0	0.0%	1	40.77	0.02
2018-08-25 22:58:37	2724322844088	23.9	23.89	0.0	0.0%	1	23.9	0.04
2018-08-25 22:58:54	2724291317583	36.92	36.91	0.0	0.0%	1	36.92	0.03
2018-08-25 22:59:13	2724314216855	78.0	77.99	0.0	0.0%	1	78.0	0.01
2018-08-25 22:59:36	2724283640705	39.48	39.47	0.0	0.0%	1	39.48	0.03
2018-08-25 22:59:58	2724454522168	49.5	49.49	0.0	0.0%	1	49.5	0.02
2018-08-25 23:00:34	2724327963166	55.0	54.99	0.0	0.0%	1	55.0	0.02
2018-08-25 23:00:54	2724443872847	109.8	109.79	0.0	0.0%	1	109.8	0.01
2018-08-25 23:01:07	2724281623977	24.62	24.61	0.0	0.0%	1	24.62	0.04
2018-08-25 23:01:27	2724454522007	36.7	36.69	0.0	0.0%	1	36.7	0.03
2018-08-25 23:01:41	2724467019150	28.87	28.86	0.0	0.0%	1	28.87	0.03
2018-08-25 23:02:02	2724332166408	14.77	14.76	0.0	0.0%	1	14.77	0.07
2018-08-25 23:02:16	2724340148656	54.18	54.17	0.0	0.0%	1	54.18	0.02
2018-08-25 23:02:35	2724454538275	79.84	79.83	0.0	0.0%	1	79.84	0.01
2018-08-25 23:02:50	2724443567125	21.93	21.92	0.0	0.0%	1	21.93	0.05
2018-08-25 23:03:12	2724330742086	38.84	38.83	0.0	0.0%	1	38.84	0.03
2018-08-25 23:03:48	2724341621523	40.98	40.97	0.0	0.0%	1	40.98	0.02
2018-08-25 23:04:04	2724342219040	62.34	62.33	0.0	0.0%	1	62.34	0.02
2018-08-25 23:04:24	2724287985116	42.55	42.54	0.0	0.0%	1	42.55	0.02
2018-08-25 23:04:40	2724338235368	14.86	14.85	0.0	0.0%	1	14.86	0.07
2018-08-25 23:04:57	2724339313355	29.89	29.88	0.0	0.0%	1	29.89	0.03
2018-08-25 23:05:24	2724450719449	55.99	55.98	0.0	0.0%	1	55.99	0.02
2018-08-25 23:05:47	2724468859960	39.63	39.62	0.0	0.0%	1	39.63	0.03
2018-08-25 23:06:22	2724468194238	13.98	13.97	0.0	0.0%	1	13.98	0.07
2018-08-25 23:06:47	2724468490910	25.78	25.77	0.0	0.0%	1	25.78	0.04
2018-08-25 23:07:04	2724326554907	153.84	153.83	0.0	0.0%	1	153.84	0.01
2018-08-25 23:07:20	2724466957507	81.95	81.94	0.0	0.0%	1	81.95	0.01
2018-08-25 23:07:46	2724330385832	39.88	39.87	0.0	0.0%	1	39.88	0.03
2018-08-25 23:08:07	2724336201488	35.91	35.9	0.0	0.0%	1	35.91	0.03
2018-08-25 23:08:28	2724441976448	53.99	53.98	0.0	0.0%	1	53.99	0.02
2018-08-25 23:08:49	2724343433704	60.48	60.47	0.0	0.0%	1	60.48	0.02
2018-08-25 23:09:03	2724456506500	24.96	24.95	0.0	0.0%	1	24.96	0.04
2018-08-25 23:09:25	2724338159534	49.99	49.98	0.0	0.0%	1	49.99	0.02
2018-08-25 23:09:42	2724444759055	5.04	5.03	0.0	0.0%	1	5.04	0.2
2018-08-25 23:10:00	2724447983792	3.3	3.29	0.0	0.0%	1	3.3	0.3
2018-08-25 23:10:15	2724447637084	10.26	10.25	0.0	0.0%	1	10.26	0.1
2018-08-25 23:10:37	2724451266867	27.5	27.49	0.0	0.0%	1	27.5	0.04
2018-08-25 23:10:53	2724458924890	32.0	31.99	0.0	0.0%	1	32.0	0.03
2018-08-25 23:11:20	2724338174544	15.0	14.99	0.0	0.0%	1	15.0	0.07
2018-08-25 23:11:41	2724341622537	64.92	64.91	0.0	0.0%	1	64.92	0.02
2018-08-25 23:11:57	2724338127861	59.82	59.81	0.0	0.0%	1	59.82	0.02
2018-08-25 23:12:25	2724340203423	59.95	59.94	0.0	0.0%	1	59.95	0.02
2018-08-25 23:12:46	2724448412130	164.88	164.87	0.0	0.0%	1	164.88	0.01
2018-08-25 23:13:01	2724342222934	15.97	15.96	0.0	0.0%	1	15.97	0.06
2018-08-25 23:13:21	2724454709958	18.31	18.3	0.0	0.0%	1	18.31	0.05
2018-08-25 23:13:37	2724340544519	149.09	149.08	0.0	0.0%	1	149.09	0.01
2018-08-25 23:13:57	2724456545684	21.49	21.48	0.0	0.0%	1	21.49	0.05
2018-08-25 23:14:14	2724451492808	64.75	64.74	0.0	0.0%	1	64.75	0.02
2018-08-25 23:14:40	2724458549116	58.41	58.4	0.0	0.0%	1	58.41	0.02
2018-08-25 23:15:02	2724541659920	31.89	31.88	0.0	0.0%	1	31.89	0.03
2018-08-25 23:15:23	2724469432889	24.99	24.98	0.0	0.0%	1	24.99	0.04
2018-08-25 23:15:50	2724442975969	46.65	46.64	0.0	0.0%	1	46.65	0.02
2018-08-25 23:16:12	2724337455774	65.43	65.42	0.0	0.0%	1	65.43	0.02
2018-08-25 23:16:27	2724291765568	7.4	7.39	0.0	0.0%	1	7.4	0.14
2018-08-25 23:16:53	2724329065479	64.0	63.99	0.0	0.0%	1	64.0	0.02
2018-08-25 23:17:15	2724467666545	60.0	59.99	0.0	0.0%	1	60.0	0.02
2018-08-25 23:17:36	2724299635054	31.98	31.97	0.0	0.0%	1	31.98	0.03
2018-08-25 23:18:07	2724310439166	129.99	129.98	0.0	0.0%	1	129.99	0.01
2018-08-25 23:18:28	2724442844975	62.79	62.78	0.0	0.0%	1	62.79	0.02
2018-08-25 23:18:49	2724330839823	62.94	62.93	0.0	0.0%	1	62.94	0.02
2018-08-25 23:19:18	2724322384713	73.73	73.72	0.0	0.0%	1	73.73	0.01
2018-08-25 23:19:42	2724449169910	35.82	35.81	0.0	0.0%	1	35.82	0.03
2018-08-25 23:20:03	2724462385779	38.86	38.85	0.0	0.0%	1	38.86	0.03
2018-08-25 23:20:30	2724496116455	44.89	44.88	0.0	0.0%	1	44.89	0.02
2018-08-25 23:20:51	2724443500320	42.69	42.68	0.0	0.0%	1	42.69	0.02
2018-08-25 23:21:13	2724314192456	35.7	35.69	0.0	0.0%	1	35.7	0.03
2018-08-25 23:21:40	2724342560562	34.0	33.99	0.0	0.0%	1	34.0	0.03
2018-08-25 23:22:02	2724450188696	23.9	23.89	0.0	0.0%	1	23.9	0.04
2018-08-25 23:22:23	2724453486324	23.5	23.49	0.0	0.0%	1	23.5	0.04
2018-08-25 23:22:49	2724449794174	112.4	112.39	0.0	0.0%	1	112.4	0.01
2018-08-25 23:23:10	2724458714125	96.9	96.89	0.0	0.0%	1	96.9	0.01
2018-08-25 23:23:32	2724337980559	27.38	27.37	0.0	0.0%	1	27.38	0.04
2018-08-25 23:23:59	2724330646087	37.75	37.74	0.0	0.0%	1	37.75	0.03
2018-08-25 23:24:20	2724527085026	68.93	68.92	0.0	0.0%	1	68.93	0.01
2018-08-25 23:24:42	2724312913787	32.49	32.48	0.0	0.0%	1	32.49	0.03
2018-08-25 23:25:09	2724523805130	21.49	21.48	0.0	0.0%	1	21.49	0.05
2018-08-25 23:25:31	2724444755286	44.8	44.79	0.0	0.0%	1	44.8	0.02
2018-08-25 23:26:23	2724318197679	197.6	197.59	0.0	0.0%	1	197.6	0.01
2018-08-25 23:26:44	2724457786840	26.7	26.69	0.0	0.0%	1	26.7	0.04
2018-08-25 23:27:08	2724464224199	34.0	33.99	0.0	0.0%	1	34.0	0.03
2018-08-25 23:27:34	2724300063555	48.97	48.96	0.0	0.0%	1	48.97	0.02
2018-08-25 23:27:57	2724471835784	63.0	62.98	0.01	0.0%	1	63.0	0.03
2018-08-25 23:28:17	2724561198805	33.0	32.99	0.0	0.0%	1	33.0	0.03
2018-08-25 23:28:43	2724565949960	60.0	59.98	0.01	0.0%	1	60.0	0.03
2018-08-25 23:29:05	2724337444242	14.89	14.88	0.0	0.0%	1	14.89	0.07
2018-08-25 23:29:28	2724567770517	20.0	19.99	0.0	0.0%	1	20.0	0.05
2018-08-25 23:29:55	2724450796518	61.0	60.99	0.0	0.0%	1	61.0	0.02
2018-08-25 23:30:18	2724343238552	41.93	41.92	0.0	0.0%	1	41.93	0.02
2018-08-25 23:30:33	2724474161484	37.0	36.99	0.0	0.0%	1	37.0	0.03
2018-08-25 23:30:51	2724300247221	30.0	29.99	0.0	0.0%	1	30.0	0.03
2018-08-25 23:31:49	2724334514375	131.0	130.99	0.0	0.0%	1	131.0	0.01
2018-08-25 23:32:16	2724570036075	35.39	35.35	0.03	0.0%	1	35.39	0.11
2018-08-25 23:33:09	2724567987922	19.49	19.47	0.01	0.0%	1	19.49	0.1
2018-08-25 23:33:29	2724560981040	30.0	29.99	0.0	0.0%	1	30.0	0.03
2018-08-25 23:33:51	2724562491837	18.9	18.89	0.0	0.0%	1	18.9	0.05
2018-08-25 23:34:09	2724468414022	54.89	54.88	0.0	0.0%	1	54.89	0.02
2018-08-25 23:34:30	2724538800175	115.0	114.99	0.0	0.0%	1	115.0	0.01
2018-08-25 23:34:46	2724457405758	60.8	60.79	0.0	0.0%	1	60.8	0.02
2018-08-25 23:35:06	2724449401249	102.0	101.99	0.0	0.0%	1	102.0	0.01
2018-08-25 23:35:23	2724339631305	20.97	20.96	0.0	0.0%	1	20.97	0.05
2018-08-25 23:35:40	2724559327323	32.97	32.96	0.0	0.0%	1	32.97	0.03
2018-08-25 23:35:59	2724445675613	240.0	239.99	0.0	0.0%	1	240.0	0.0
2018-08-25 23:36:30	2724327721605	36.0	35.99	0.0	0.0%	1	36.0	0.03
2018-08-25 23:36:57	2724458362173	29.76	29.75	0.0	0.0%	1	29.76	0.03
2018-08-25 23:37:19	2724466920105	15.0	14.99	0.0	0.0%	1	15.0	0.07
2018-08-25 23:37:54	2724511830939	26.98	26.97	0.0	0.0%	1	26.98	0.04
2018-08-25 23:38:16	2724458425748	14.0	13.99	0.0	0.0%	1	14.0	0.07
2018-08-25 23:38:38	2724540722458	56.0	55.99	0.0	0.0%	1	56.0	0.02
2018-08-25 23:39:12	2724318821062	24.98	24.97	0.0	0.0%	1	24.98	0.04
2018-08-25 23:39:32	2724291722189	39.89	39.88	0.0	0.0%	1	39.89	0.03
2018-08-25 23:40:03	2724328623717	34.5	34.49	0.0	0.0%	1	34.5	0.03
2018-08-25 23:40:35	2724298716679	28.0	27.99	0.0	0.0%	1	28.0	0.04
2018-08-25 23:41:27	2724469415011	22.98	22.97	0.0	0.0%	1	22.98	0.04
2018-08-25 23:42:02	2724450798666	70.49	70.48	0.0	0.0%	1	70.49	0.01
2018-08-25 23:42:19	2724446039605	16.0	15.99	0.0	0.0%	1	16.0	0.06
2018-08-25 23:43:03	2724339075895	37.2	37.19	0.0	0.0%	1	37.2	0.03
2018-08-25 23:43:41	2724465615309	18.0	17.99	0.0	0.0%	1	18.0	0.06
2018-08-25 23:44:16	2724442785018	47.0	46.99	0.0	0.0%	1	47.0	0.02
2018-08-25 23:44:35	2724336191710	68.0	67.99	0.0	0.0%	1	68.0	0.01
2018-08-25 23:44:51	2724450184841	24.0	23.99	0.0	0.0%	1	24.0	0.04
2018-08-25 23:45:29	2724334817001	30.84	30.83	0.0	0.0%	1	30.84	0.03
2018-08-25 23:45:48	2724464901090	61.0	60.99	0.0	0.0%	1	61.0	0.02
2018-08-25 23:46:21	2724277742323	36.8	36.79	0.0	0.0%	1	36.8	0.03
2018-08-25 23:47:16	2724606396265	75.0	74.99	0.0	0.0%	1	75.0	0.01
2018-08-25 23:48:28	2724511971601	29.95	29.94	0.0	0.0%	1	29.95	0.03
2018-08-25 23:49:54	2724342712664	48.54	48.53	0.0	0.0%	1	48.54	0.02
2018-08-25 23:50:30	2724311177791	72.0	71.99	0.0	0.0%	1	72.0	0.01
2018-08-25 23:51:26	2724338092305	28.8	28.79	0.0	0.0%	1	28.8	0.03
2018-08-25 23:52:12	2724311922254	17.98	17.97	0.0	0.0%	1	17.98	0.06
2018-08-26 15:13:01	2724445444110	199.0	198.99	0.01	0.0%	1	199.0	0.01
2018-08-26 16:31:37	2724339076670	166.9	166.89	0.01	0.0%	1	166.9	0.01
2018-08-26 16:32:33	2724471835784	62.97	62.96	0.01	0.0%	1	62.97	0.02
2018-08-26 16:33:55	2724555306117	52.87	52.86	0.01	0.0%	1	52.87	0.02
2018-08-26 16:34:06	2724457389683	39.44	39.43	0.01	0.0%	1	39.44	0.03
2018-08-26 16:38:40	2724444113864	29.74	29.7	0.04	0.0%	1	29.74	0.13
2018-08-26 16:39:03	2724454709958	18.28	18.27	0.01	0.0%	1	18.28	0.05
2018-08-26 16:39:05	2724465113195	13.0	12.98	0.02	0.0%	1	13.0	0.15
2018-08-26 16:39:07	2724332166408	14.72	14.7	0.02	0.0%	1	14.72	0.14
2018-08-26 16:39:09	2724281623977	24.59	24.58	0.01	0.0%	1	24.59	0.04
2018-08-26 16:39:11	2724327844892	42.57	42.56	0.01	0.0%	1	42.57	0.02
2018-08-26 16:40:39	2724340148656	54.15	54.14	0.01	0.0%	1	54.15	0.02
2018-08-26 16:40:41	2724312933846	42.44	42.43	0.01	0.0%	1	42.44	0.02
2018-08-26 16:40:43	2724454538275	79.82	79.81	0.01	0.0%	1	79.82	0.01
2018-08-26 16:40:54	2724443567125	21.91	21.9	0.01	0.0%	1	21.91	0.05
2018-08-26 16:41:38	2724474128944	41.25	41.23	0.02	0.0%	1	41.25	0.05
2018-08-26 16:41:40	2724330742086	38.82	38.81	0.01	0.0%	1	38.82	0.03
2018-08-26 16:41:42	2724565949960	59.97	59.96	0.01	0.0%	1	59.97	0.02
2018-08-26 16:41:44	2724464707777	48.85	48.82	0.03	0.0%	1	48.85	0.06
2018-08-26 16:41:46	2724464708446	40.73	40.72	0.01	0.0%	1	40.73	0.02
2018-08-26 16:42:32	2724462628456	82.85	82.83	0.02	0.0%	1	82.85	0.02
2018-08-26 16:42:34	2724441976448	53.95	53.94	0.01	0.0%	1	53.95	0.02
2018-08-26 16:44:58	2724538510753	105.79	105.77	0.02	0.0%	1	105.79	0.02
2018-08-26 16:45:00	2724526585299	52.3	52.29	0.01	0.0%	1	52.3	0.02
2018-08-26 16:59:34	2724281623977	24.58	24.57	0.01	0.0%	1	24.58	0.04
2018-08-26 17:06:57	2724595456582	18.87	18.86	0.01	0.0%	1	18.87	0.05
2018-08-26 17:23:17	2724323014268	54.93	54.92	0.01	0.0%	1	54.93	0.02
2018-08-26 17:23:19	2724451243905	94.19	94.17	0.02	0.0%	1	94.19	0.02
2018-08-26 17:23:21	2724462664133	67.72	67.71	0.01	0.0%	1	67.72	0.01
2018-08-26 17:23:23	2724456506500	24.94	24.9	0.04	0.0%	1	24.94	0.16
2018-08-26 17:25:06	2724339027696	41.35	41.33	0.02	0.0%	1	41.35	0.05
2018-08-26 17:25:58	2724330927506	14.35	14.34	0.01	0.0%	1	14.35	0.07
2018-08-26 17:34:37	2724511971601	29.94	29.93	0.01	0.0%	1	29.94	0.03
2018-08-26 17:34:55	2724606396265	74.99	75.0	-0.01	-0.0%	1	74.99	-0.01
2018-08-26 17:38:10	2724446039605	15.99	16.0	-0.01	-0.0%	1	15.99	-0.06
2018-08-26 17:42:33	2724318821062	24.97	24.98	-0.01	-0.0%	1	24.97	-0.04
2018-08-26 17:44:13	2724322103994	125.46	125.44	0.02	0.0%	1	125.46	0.02
2018-08-26 17:45:56	2724339631305	20.96	20.95	0.01	0.0%	1	20.96	0.05
2018-08-26 17:45:59	2724468414022	54.88	54.8	0.08	0.0%	1	54.88	0.15
2018-08-26 17:46:01	2724562491837	18.89	18.8	0.09	0.0%	1	18.89	0.48
2018-08-26 17:50:26	2724523805130	21.48	21.47	0.01	0.0%	1	21.48	0.05
2018-08-26 17:52:27	2724337980559	27.37	27.35	0.02	0.0%	1	27.37	0.07
